date,ticker,event,yes_team,winner,close_bid,close_ask,close_mid,volume,open_interest,result,settled_ts
2025-09-27,KXMLBGAME-25SEP26HOULAA-LAA,KXMLBGAME-25SEP26HOULAA,Los Angeles A,Los Angeles A,44,45,0.445,227.00,2588.00,yes,1758934730
2025-09-27,KXMLBGAME-25SEP26KCATH-KC,KXMLBGAME-25SEP26KCATH,Kansas City,A's,52,54,0.53,207.00,2485.00,no,1758936067
2025-09-27,KXMLBGAME-25SEP26LADSEA-SEA,KXMLBGAME-25SEP26LADSEA,Seattle,Los Angeles D,58,59,0.585,3136.00,32304.00,no,1758935572
2025-09-27,KXMLBGAME-25SEP26COLSF-SF,KXMLBGAME-25SEP26COLSF,San Francisco,San Francisco,69,70,0.695,229.00,28040.00,yes,1758936068
2025-09-27,KXMLBGAME-25SEP26AZSD-SD,KXMLBGAME-25SEP26AZSD,San Diego,San Diego,56,57,0.565,869.00,6413.00,yes,1758936892
2025-09-28,KXMLBGAME-25SEP28MINPHI-PHI,KXMLBGAME-25SEP28MINPHI,Philadelphia,Philadelphia,69,70,0.695,122.00,4033.00,yes,1759083785
2025-09-28,KXMLBGAME-25SEP28DETBOS-DET,KXMLBGAME-25SEP28DETBOS,Detroit,Boston,50,51,0.505,561.00,1159.00,no,1759083444
2025-09-28,KXMLBGAME-25SEP28STLCHC-STL,KXMLBGAME-25SEP28STLCHC,St. Louis,Chicago C,42,43,0.425,350.00,5334.00,no,1759082509
2025-09-28,KXMLBGAME-25SEP28KCATH-KC,KXMLBGAME-25SEP28KCATH,Kansas City,Kansas City,57,58,0.575,61.00,534.00,yes,1759084005
2025-09-28,KXMLBGAME-25SEP28PITATL-PIT,KXMLBGAME-25SEP28PITATL,Pittsburgh,Atlanta,36,37,0.365,994.00,6860.00,no,1759083786
2025-09-28,KXMLBGAME-25SEP28BALNYY-NYY,KXMLBGAME-25SEP28BALNYY,New York Y,New York Y,62,63,0.625,43275.00,69822.00,yes,1759084006
2025-09-28,KXMLBGAME-25SEP28TEXCLE-TEX,KXMLBGAME-25SEP28TEXCLE,Texas,Cleveland,43,44,0.435,521.00,1669.00,no,1759086303
2025-09-28,KXMLBGAME-25SEP28CINMIL-MIL,KXMLBGAME-25SEP28CINMIL,Milwaukee,Milwaukee,54,55,0.545,1753.00,3894.00,yes,1759084007
2025-09-28,KXMLBGAME-25SEP28HOULAA-LAA,KXMLBGAME-25SEP28HOULAA,Los Angeles A,Houston,47,48,0.475,278.00,581.00,no,1759084406
2025-09-28,KXMLBGAME-25SEP28CWSWSH-WSH,KXMLBGAME-25SEP28CWSWSH,Washington,Chicago WS,51,52,0.515,125.00,863.00,no,1759082934
2025-09-28,KXMLBGAME-25SEP28COLSF-SF,KXMLBGAME-25SEP28COLSF,San Francisco,San Francisco,72,73,0.725,161.00,3100.00,yes,1759082510
2025-09-28,KXMLBGAME-25SEP28LADSEA-SEA,KXMLBGAME-25SEP28LADSEA,Seattle,Los Angeles D,45,46,0.455,2543.00,4652.00,no,1759084666
2025-09-28,KXMLBGAME-25SEP28AZSD-SD,KXMLBGAME-25SEP28AZSD,San Diego,San Diego,56,57,0.565,2016.00,3502.00,yes,1759086302
2025-09-28,KXMLBGAME-25SEP28NYMMIA-NYM,KXMLBGAME-25SEP28NYMMIA,New York M,Miami,56,57,0.565,3692.00,7869.00,no,1759084689
2025-09-28,KXMLBGAME-25SEP28TBTOR-TOR,KXMLBGAME-25SEP28TBTOR,Toronto,Toronto,65,66,0.655,8074.00,11423.00,yes,1759085238
2025-09-28,KXMLBGAME-25SEP27KCATH-KC,KXMLBGAME-25SEP27KCATH,Kansas City,Kansas City,47,48,0.475,720.00,1952.00,yes,1759022911
2025-09-28,KXMLBGAME-25SEP27LADSEA-SEA,KXMLBGAME-25SEP27LADSEA,Seattle,Los Angeles D,54,55,0.545,2073.00,28417.00,no,1759021137
2025-09-28,KXMLBGAME-25SEP27HOULAA-LAA,KXMLBGAME-25SEP27HOULAA,Los Angeles A,Houston,42,43,0.425,148.00,396.00,no,1759020416
2025-09-30,KXMLBGAME-25SEP30BOSNYY-NYY,KXMLBGAME-25SEP30BOSNYY,New York Y,Boston,55,56,0.555,229044.00,731296.00,no,1759268788
2025-09-30,KXMLBGAME-25SEP30SDCHC-SD,KXMLBGAME-25SEP30SDCHC,San Diego,Chicago C,45,46,0.455,109687.00,254793.00,no,1759256116
2025-09-30,KXMLBGAME-25SEP30DETCLE-DET,KXMLBGAME-25SEP30DETCLE,Detroit,Detroit,60,61,0.605,271413.00,460118.00,yes,1759250854
2025-10-01,KXMLBGAME-25OCT01BOSNYY-NYY,KXMLBGAME-25OCT01BOSNYY,New York Y,,63,64,0.635,476928.00,957835.00,yes,1759354478
2025-10-01,KXMLBGAME-25OCT01DETCLE-DET,KXMLBGAME-25OCT01DETCLE,Detroit,,44,45,0.445,101674.00,552266.00,no,1759337978
2025-10-01,KXMLBGAME-25OCT01SDCHC-SD,KXMLBGAME-25OCT01SDCHC,San Diego,,48,49,0.485,44933.00,194988.00,yes,1759343688
2025-10-01,KXMLBGAME-25SEP30CINLAD-LAD,KXMLBGAME-25SEP30CINLAD,Los Angeles D,Los Angeles D,64,65,0.645,624026.00,2229318.00,yes,1759283854
2025-10-02,KXMLBGAME-25OCT01CINLAD-LAD,KXMLBGAME-25OCT01CINLAD,Los Angeles D,,72,73,0.725,179735.00,1514420.00,yes,1759365573
2025-10-04,KXMLBGAME-25OCT04CHCMIL-MIL,KXMLBGAME-25OCT04CHCMIL,Milwaukee,,56,57,0.565,110257.00,444879.00,yes,1759600178
2025-10-04,KXMLBGAME-25OCT04NYYTOR-TOR,KXMLBGAME-25OCT04NYYTOR,Toronto,,51,52,0.515,132684.00,176281.00,yes,1759607373
2025-10-04,KXMLBGAME-25OCT04LADPHI-PHI,KXMLBGAME-25OCT04LADPHI,Philadelphia,,51,52,0.515,73621.00,340306.00,no,1759616376
2025-10-05,KXMLBGAME-25OCT05DETSEA-SEA,KXMLBGAME-25OCT05DETSEA,Seattle,Seattle,42,44,0.43,141015.00,576044.00,yes,1759706678
2025-10-05,KXMLBGAME-25OCT05NYYTOR-TOR,KXMLBGAME-25OCT05NYYTOR,Toronto,,42,43,0.425,40884.00,185614.00,yes,1759693481
2025-10-05,KXMLBGAME-25OCT04DETSEA-SEA,KXMLBGAME-25OCT04DETSEA,Seattle,,63,65,0.64,213624.00,415016.00,no,1759624774
2025-10-06,KXMLBGAME-25OCT06LADPHI-PHI,KXMLBGAME-25OCT06LADPHI,Philadelphia,Los Angeles D,49,50,0.495,219173.00,1021154.00,no,1759787286
2025-10-07,KXMLBGAME-25OCT07SEADET-SEA,KXMLBGAME-25OCT07SEADET,Seattle,,56,57,0.565,194435.00,2220529.00,yes,1759876185
2025-10-07,KXMLBGAME-25OCT06CHCMIL-MIL,KXMLBGAME-25OCT06CHCMIL,Milwaukee,,55,56,0.555,97046.00,520706.00,yes,1759797578
2025-10-08,KXMLBGAME-25OCT08TORNYY-TOR,KXMLBGAME-25OCT08TORNYY,Toronto,,39,40,0.395,816914.00,1452076.00,yes,1759964675
2025-10-08,KXMLBGAME-25OCT08SEADET-SEA,KXMLBGAME-25OCT08SEADET,Seattle,,50,51,0.505,174217.00,1175006.00,no,1759948480
2025-10-08,KXMLBGAME-25OCT08MILCHC-MIL,KXMLBGAME-25OCT08MILCHC,Milwaukee,,50,51,0.505,61242.00,615870.00,no,1759957180
2025-10-08,KXMLBGAME-25OCT07TORNYY-TOR,KXMLBGAME-25OCT07TORNYY,Toronto,,38,40,0.39,529138.00,1787052.00,no,1759882177
2025-10-09,KXMLBGAME-25OCT09PHILAD-PHI,KXMLBGAME-25OCT09PHILAD,Philadelphia,,43,44,0.435,348737.00,1112350.00,no,1760048411
2025-10-09,KXMLBGAME-25OCT08PHILAD-PHI,KXMLBGAME-25OCT08PHILAD,Philadelphia,,37,38,0.375,220315.00,781109.00,yes,1759970077
2025-10-10,KXMLBGAME-25OCT09MILCHC-MIL,KXMLBGAME-25OCT09MILCHC,Milwaukee,,52,53,0.525,92662.00,1439615.00,no,1760057079
2025-10-12,KXMLBGAME-25OCT12SEATOR-TOR,KXMLBGAME-25OCT12SEATOR,Toronto,,60,61,0.605,167626.00,771189.00,no,1760311792
2025-10-13,KXMLBGAME-25OCT13LADMIL-MIL,KXMLBGAME-25OCT13LADMIL,Milwaukee,Los Angeles D,42,43,0.425,621258.00,954647.00,no,1760398577
2025-10-13,KXMLBGAME-25OCT13SEATOR-TOR,KXMLBGAME-25OCT13SEATOR,Toronto,,53,54,0.535,564723.00,1360414.00,no,1760389488
2025-10-14,KXMLBGAME-25OCT14LADMIL-MIL,KXMLBGAME-25OCT14LADMIL,Milwaukee,,47,48,0.475,308510.00,1767228.00,no,1760484879
2025-10-15,KXMLBGAME-25OCT15TORSEA-TOR,KXMLBGAME-25OCT15TORSEA,Toronto,,46,47,0.465,176766.00,1531875.00,yes,1760570990
2025-10-16,KXMLBGAME-25OCT16MILLAD-MIL,KXMLBGAME-25OCT16MILLAD,Milwaukee,,39,40,0.395,154888.00,1050767.00,no,1760650488
2025-10-16,KXMLBGAME-25OCT16TORSEA-TOR,KXMLBGAME-25OCT16TORSEA,Toronto,,46,47,0.465,68789.00,675479.00,yes,1760659193
2025-10-17,KXMLBGAME-25OCT17TORSEA-TOR,KXMLBGAME-25OCT17TORSEA,Toronto,,51,52,0.515,262592.00,776988.00,no,1760737488
2025-10-17,KXMLBGAME-25OCT17MILLAD-MIL,KXMLBGAME-25OCT17MILLAD,Milwaukee,,34,35,0.345,116956.00,843069.00,no,1760745271
2025-10-19,KXMLBGAME-25OCT19SEATOR-TOR,KXMLBGAME-25OCT19SEATOR,Toronto,,52,53,0.525,97960.00,477249.00,yes,1760916585
2025-10-25,KXMLBGAME-25OCT25LADTOR-TOR,KXMLBGAME-25OCT25LADTOR,Toronto,,43,44,0.435,161235.00,603644.00,no,1761434216
2025-10-25,KXMLBGAME-25OCT24LADTOR-TOR,KXMLBGAME-25OCT24LADTOR,Toronto,,41,43,0.42,297339.00,1178288.00,yes,1761350487
2025-10-26,KXMLBGAME-25OCT12ALLSALHS-ALLS,KXMLBGAME-25OCT12ALLSALHS,AL,,0,100,0.5,0.00,0.00,no,1761453000
2025-10-27,KXMLBGAME-25OCT13NLLSNLHS-NLLS,KXMLBGAME-25OCT13NLLSNLHS,NL,,0,100,0.5,0.00,0.00,no,1761539400
2025-10-28,KXMLBGAME-25OCT28TORLAD-TOR,KXMLBGAME-25OCT28TORLAD,Toronto,,35,36,0.355,236877.00,1098991.00,yes,1761694784
2025-10-28,KXMLBGAME-25OCT27TORLAD-TOR,KXMLBGAME-25OCT27TORLAD,Toronto,,38,40,0.39,1448560.00,2902958.00,no,1761621883
2025-10-29,KXMLBGAME-25OCT29TORLAD-TOR,KXMLBGAME-25OCT29TORLAD,Toronto,,35,36,0.355,330771.00,1433219.00,yes,1761781492
2025-10-31,KXMLBGAME-25OCT31LADTOR-TOR,KXMLBGAME-25OCT31LADTOR,Toronto,Los Angeles D,43,44,0.435,255832.00,1954515.00,no,1761954617
2026-03-25,KXMLBGAME-26MAR252005NYYSF-SF,KXMLBGAME-26MAR252005NYYSF,San Francisco,New York Y,46,47,0.465,257880.00,755844.00,no,1774482000
2026-03-26,KXMLBGAME-26MAR262030AZLAD-LAD,KXMLBGAME-26MAR262030AZLAD,Los Angeles D,Los Angeles D,71,72,0.715,88501.00,357642.00,yes,1774569004
2026-03-26,KXMLBGAME-26MAR261610BOSCIN-CIN,KXMLBGAME-26MAR261610BOSCIN,Cincinnati,Boston,41,42,0.415,6247.00,46167.00,no,1774554038
2026-03-26,KXMLBGAME-26MAR261505MINBAL-MIN,KXMLBGAME-26MAR261505MINBAL,Minnesota,Baltimore,44,45,0.445,13543.00,40835.00,no,1774548905
2026-03-26,KXMLBGAME-26MAR261410CWSMIL-MIL,KXMLBGAME-26MAR261410CWSMIL,Milwaukee,Milwaukee,63,64,0.635,146921.00,431756.00,yes,1774548632
2026-03-26,KXMLBGAME-26MAR261420WSHCHC-WSH,KXMLBGAME-26MAR261420WSHCHC,Washington,Washington,34,35,0.345,9415.00,23306.00,yes,1774548631
2026-03-26,KXMLBGAME-26MAR261610DETSD-SD,KXMLBGAME-26MAR261610DETSD,San Diego,Detroit,46,47,0.465,15669.00,64903.00,no,1774554035
2026-03-26,KXMLBGAME-26MAR261315PITNYM-PIT,KXMLBGAME-26MAR261315PITNYM,Pittsburgh,New York M,47,48,0.475,188258.00,389054.00,no,1774545314
2026-03-26,KXMLBGAME-26MAR261615TBSTL-TB,KXMLBGAME-26MAR261615TBSTL,Tampa Bay,St. Louis,55,56,0.555,10619.00,63561.00,no,1774556099
2026-03-26,KXMLBGAME-26MAR261610LAAHOU-LAA,KXMLBGAME-26MAR261610LAAHOU,Los Angeles A,Los Angeles A,38,39,0.385,4166.00,24258.00,yes,1774554620
2026-03-26,KXMLBGAME-26MAR261615TEXPHI-TEX,KXMLBGAME-26MAR261615TEXPHI,Texas,Philadelphia,39,41,0.4,5904.00,52423.00,no,1774554297
2026-03-27,KXMLBGAME-26MAR271910COLMIA-MIA,KXMLBGAME-26MAR271910COLMIA,Miami,Miami,63,64,0.635,13075.00,69953.00,yes,1774649695
2026-03-27,KXMLBGAME-26MAR271635NYYSF-SF,KXMLBGAME-26MAR271635NYYSF,San Francisco,New York Y,45,46,0.455,76070.00,264104.00,no,1774641900
2026-03-27,KXMLBGAME-26MAR271907ATHTOR-TOR,KXMLBGAME-26MAR271907ATHTOR,Toronto,Toronto,60,62,0.61,24698.00,140451.00,yes,1774651491
2026-03-27,KXMLBGAME-26MAR272015LAAHOU-LAA,KXMLBGAME-26MAR272015LAAHOU,Los Angeles A,Los Angeles A,39,40,0.395,6405.00,52313.00,yes,1774655419
2026-03-27,KXMLBGAME-26MAR271915KCATL-KC,KXMLBGAME-26MAR271915KCATL,Kansas City,Atlanta,43,44,0.435,3873.00,71091.00,no,1774650633
2026-03-27,KXMLBGAME-26MAR262210CLESEA-SEA,KXMLBGAME-26MAR262210CLESEA,Seattle,Cleveland,62,63,0.625,25186.00,169222.00,no,1774575292
2026-03-28,KXMLBGAME-26MAR282040DETSD-SD,KXMLBGAME-26MAR282040DETSD,San Diego,San Diego,50,51,0.505,6719.00,60846.00,yes,1774742080
2026-03-28,KXMLBGAME-26MAR281910LAAHOU-LAA,KXMLBGAME-26MAR281910LAAHOU,Los Angeles A,Houston,44,45,0.445,6921.00,53767.00,no,1774738482
2026-03-28,KXMLBGAME-26MAR281915NYYSF-SF,KXMLBGAME-26MAR281915NYYSF,San Francisco,New York Y,45,47,0.46,19736.00,62972.00,no,1774737625
2026-03-28,KXMLBGAME-26MAR281910CWSMIL-MIL,KXMLBGAME-26MAR281910CWSMIL,Milwaukee,Milwaukee,64,65,0.645,124907.00,201742.00,yes,1774738229
2026-03-28,KXMLBGAME-26MAR281915KCATL-KC,KXMLBGAME-26MAR281915KCATL,Kansas City,Atlanta,42,43,0.425,1499.00,19769.00,no,1774737027
2026-03-28,KXMLBGAME-26MAR281610BOSCIN-CIN,KXMLBGAME-26MAR281610BOSCIN,Cincinnati,Cincinnati,45,46,0.455,26197.00,51269.00,yes,1774729222
2026-03-28,KXMLBGAME-26MAR281610PITNYM-PIT,KXMLBGAME-26MAR281610PITNYM,Pittsburgh,New York M,37,38,0.375,4266.00,29913.00,no,1774728897
2026-03-28,KXMLBGAME-26MAR281605TEXPHI-TEX,KXMLBGAME-26MAR281605TEXPHI,Texas,Texas,42,43,0.425,40808.00,145217.00,yes,1774727443
2026-03-28,KXMLBGAME-26MAR281605MINBAL-MIN,KXMLBGAME-26MAR281605MINBAL,Minnesota,Minnesota,39,40,0.395,32383.00,47824.00,yes,1774726822
2026-03-28,KXMLBGAME-26MAR281610COLMIA-MIA,KXMLBGAME-26MAR281610COLMIA,Miami,Miami,64,65,0.645,3869.00,30626.00,yes,1774725631
2026-03-28,KXMLBGAME-26MAR281507ATHTOR-TOR,KXMLBGAME-26MAR281507ATHTOR,Toronto,Toronto,64,65,0.645,69852.00,171474.00,yes,1774726501
2026-03-28,KXMLBGAME-26MAR281420WSHCHC-WSH,KXMLBGAME-26MAR281420WSHCHC,Washington,Chicago C,31,32,0.315,28057.00,51202.00,no,1774718709
2026-03-28,KXMLBGAME-26MAR281415TBSTL-TB,KXMLBGAME-26MAR281415TBSTL,Tampa Bay,St. Louis,50,51,0.505,92208.00,230226.00,no,1774719305
2026-03-28,KXMLBGAME-26MAR272210AZLAD-LAD,KXMLBGAME-26MAR272210AZLAD,Los Angeles D,Los Angeles D,68,69,0.685,23710.00,266795.00,yes,1774662001
2026-03-28,KXMLBGAME-26MAR272140DETSD-SD,KXMLBGAME-26MAR272140DETSD,San Diego,Detroit,55,56,0.555,16778.00,119186.00,no,1774659882
2026-03-28,KXMLBGAME-26MAR272145CLESEA-SEA,KXMLBGAME-26MAR272145CLESEA,Seattle,Seattle,61,62,0.615,7665.00,52174.00,yes,1774659280
2026-03-29,KXMLBGAME-26MAR291920CLESEA-SEA,KXMLBGAME-26MAR291920CLESEA,Seattle,Seattle,57,58,0.575,141375.00,223162.00,yes,1774823680
2026-03-29,KXMLBGAME-26MAR291420WSHCHC-WSH,KXMLBGAME-26MAR291420WSHCHC,Washington,Washington,30,31,0.305,6747.00,13025.00,yes,1774805445
2026-03-29,KXMLBGAME-26MAR291415TBSTL-TB,KXMLBGAME-26MAR291415TBSTL,Tampa Bay,Tampa Bay,52,53,0.525,48068.00,79164.00,yes,1774806619
2026-03-29,KXMLBGAME-26MAR291410CWSMIL-MIL,KXMLBGAME-26MAR291410CWSMIL,Milwaukee,Milwaukee,60,61,0.605,61049.00,216576.00,yes,1774807218
2026-03-29,KXMLBGAME-26MAR291410LAAHOU-LAA,KXMLBGAME-26MAR291410LAAHOU,Los Angeles A,Houston,38,39,0.385,20888.00,56846.00,no,1774807810
2026-03-29,KXMLBGAME-26MAR291337ATHTOR-TOR,KXMLBGAME-26MAR291337ATHTOR,Toronto,Toronto,58,59,0.585,15340.00,88941.00,yes,1774802097
2026-03-29,KXMLBGAME-26MAR291335MINBAL-MIN,KXMLBGAME-26MAR291335MINBAL,Minnesota,Baltimore,41,42,0.415,14177.00,51574.00,no,1774805443
2026-03-29,KXMLBGAME-26MAR291340COLMIA-MIA,KXMLBGAME-26MAR291340COLMIA,Miami,Miami,63,65,0.64,8522.00,26992.00,yes,1774803889
2026-03-29,KXMLBGAME-26MAR291335TEXPHI-TEX,KXMLBGAME-26MAR291335TEXPHI,Texas,Texas,39,40,0.395,34071.00,48368.00,yes,1774803650
2026-03-29,KXMLBGAME-26MAR291340BOSCIN-CIN,KXMLBGAME-26MAR291340BOSCIN,Cincinnati,Cincinnati,45,46,0.455,42144.00,78206.00,yes,1774803647
2026-03-29,KXMLBGAME-26MAR291340PITNYM-PIT,KXMLBGAME-26MAR291340PITNYM,Pittsburgh,Pittsburgh,36,37,0.365,7259.00,96028.00,yes,1774805099
2026-03-29,KXMLBGAME-26MAR291335KCATL-KC,KXMLBGAME-26MAR291335KCATL,Kansas City,Kansas City,40,41,0.405,6509.00,85114.00,yes,1774801501
2026-03-29,KXMLBGAME-26MAR282140CLESEA-SEA,KXMLBGAME-26MAR282140CLESEA,Seattle,Cleveland,62,63,0.625,20251.00,87568.00,no,1774748689
2026-03-29,KXMLBGAME-26MAR282110AZLAD-LAD,KXMLBGAME-26MAR282110AZLAD,Los Angeles D,Los Angeles D,69,70,0.695,18326.00,144504.00,yes,1774743284
2026-03-30,KXMLBGAME-26MAR302010BOSHOU-HOU,KXMLBGAME-26MAR302010BOSHOU,Houston,Houston,46,47,0.465,7296.00,67791.00,yes,1774913085
2026-03-30,KXMLBGAME-26MAR301940LAACHC-LAA,KXMLBGAME-26MAR301940LAACHC,Los Angeles A,Chicago C,37,38,0.375,25434.00,56488.00,no,1774910698
2026-03-30,KXMLBGAME-26MAR301940TBMIL-TB,KXMLBGAME-26MAR301940TBMIL,Tampa Bay,Tampa Bay,40,41,0.405,2730.00,26207.00,yes,1774911031
2026-03-30,KXMLBGAME-26MAR301945NYMSTL-STL,KXMLBGAME-26MAR301945NYMSTL,St. Louis,New York M,42,43,0.425,1452.00,18826.00,no,1774911284
2026-03-30,KXMLBGAME-26MAR301907COLTOR-TOR,KXMLBGAME-26MAR301907COLTOR,Toronto,Colorado,72,73,0.725,23978.00,103205.00,no,1774911285
2026-03-30,KXMLBGAME-26MAR301915ATHATL-ATL,KXMLBGAME-26MAR301915ATHATL,Atlanta,Atlanta,56,57,0.565,16337.00,85379.00,yes,1774908904
2026-03-30,KXMLBGAME-26MAR301840PITCIN-PIT,KXMLBGAME-26MAR301840PITCIN,Pittsburgh,Cincinnati,43,44,0.435,7463.00,34139.00,no,1774906509
2026-03-30,KXMLBGAME-26MAR301840WSHPHI-WSH,KXMLBGAME-26MAR301840WSHPHI,Washington,Washington,38,39,0.385,27739.00,38462.00,yes,1774909235
2026-03-30,KXMLBGAME-26MAR301835TEXBAL-TEX,KXMLBGAME-26MAR301835TEXBAL,Texas,Texas,45,46,0.455,38064.00,102430.00,yes,1774908087
2026-03-30,KXMLBGAME-26MAR301840CWSMIA-MIA,KXMLBGAME-26MAR301840CWSMIA,Miami,Chicago WS,58,59,0.585,41117.00,325658.00,no,1774908092
2026-03-30,KXMLBGAME-26MAR301610MINKC-MIN,KXMLBGAME-26MAR301610MINKC,Minnesota,Kansas City,39,40,0.395,54711.00,113624.00,no,1774897254
2026-03-31,KXMLBGAME-26MAR312010BOSHOU-HOU,KXMLBGAME-26MAR312010BOSHOU,Houston,Houston,57,58,0.575,16278.00,126885.00,yes,1774999223
2026-03-31,KXMLBGAME-26MAR311940TBMIL-TB,KXMLBGAME-26MAR311940TBMIL,Tampa Bay,Milwaukee,46,47,0.465,9198.00,35585.00,no,1774997427
2026-03-31,KXMLBGAME-26MAR311945NYMSTL-STL,KXMLBGAME-26MAR311945NYMSTL,St. Louis,St. Louis,40,41,0.405,31674.00,60323.00,yes,1774997094
2026-03-31,KXMLBGAME-26MAR311940LAACHC-LAA,KXMLBGAME-26MAR311940LAACHC,Los Angeles A,Los Angeles A,43,44,0.435,3117.00,31624.00,yes,1774998291
2026-03-31,KXMLBGAME-26MAR311915ATHATL-ATL,KXMLBGAME-26MAR311915ATHATL,Atlanta,A's,59,60,0.595,24649.00,231634.00,no,1774995903
2026-03-31,KXMLBGAME-26MAR311907COLTOR-TOR,KXMLBGAME-26MAR311907COLTOR,Toronto,Toronto,71,72,0.715,33730.00,109119.00,yes,1774996502
2026-03-31,KXMLBGAME-26MAR311840WSHPHI-WSH,KXMLBGAME-26MAR311840WSHPHI,Washington,Philadelphia,37,38,0.375,30858.00,80283.00,no,1774993257
2026-03-31,KXMLBGAME-26MAR311840CWSMIA-MIA,KXMLBGAME-26MAR311840CWSMIA,Miami,Miami,58,59,0.585,77770.00,154728.00,yes,1774994466
2026-03-31,KXMLBGAME-26MAR311840PITCIN-PIT,KXMLBGAME-26MAR311840PITCIN,Pittsburgh,Pittsburgh,53,54,0.535,43235.00,96073.00,yes,1774995056
2026-03-31,KXMLBGAME-26MAR311835TEXBAL-TEX,KXMLBGAME-26MAR311835TEXBAL,Texas,Texas,53,54,0.535,99512.00,307429.00,yes,1774993839
2026-03-31,KXMLBGAME-26MAR302210DETAZ-DET,KXMLBGAME-26MAR302210DETAZ,Detroit,Arizona,46,47,0.465,16059.00,59852.00,no,1774922074
2026-03-31,KXMLBGAME-26MAR302210CLELAD-LAD,KXMLBGAME-26MAR302210CLELAD,Los Angeles D,Cleveland,62,63,0.625,40523.00,269807.00,no,1774919993
2026-03-31,KXMLBGAME-26MAR302140NYYSEA-SEA,KXMLBGAME-26MAR302140NYYSEA,Seattle,Seattle,47,48,0.475,46983.00,183754.00,yes,1774919081
2026-03-31,KXMLBGAME-26MAR302140SFSD-SF,KXMLBGAME-26MAR302140SFSD,San Francisco,San Francisco,48,49,0.485,6763.00,47025.00,yes,1774917289
2026-04-01,KXMLBGAME-26APR012020CLELAD-LAD,KXMLBGAME-26APR012020CLELAD,Los Angeles D,Cleveland,71,72,0.715,110173.00,277468.00,no,1775085883
2026-04-01,KXMLBGAME-26APR011940MINKC-MIN,KXMLBGAME-26APR011940MINKC,Minnesota,Kansas City,50,51,0.505,122554.00,203684.00,no,1775087682
2026-04-01,KXMLBGAME-26APR011610NYYSEA-SEA,KXMLBGAME-26APR011610NYYSEA,Seattle,New York Y,51,52,0.515,28827.00,73065.00,no,1775071486
2026-04-01,KXMLBGAME-26APR011610SFSD-SF,KXMLBGAME-26APR011610SFSD,San Francisco,San Diego,41,42,0.415,12221.00,56040.00,no,1775072422
2026-04-01,KXMLBGAME-26APR011540DETAZ-DET,KXMLBGAME-26APR011540DETAZ,Detroit,Arizona,57,58,0.575,14281.00,53469.00,no,1775068240
2026-04-01,KXMLBGAME-26APR011420LAACHC-LAA,KXMLBGAME-26APR011420LAACHC,Los Angeles A,Chicago C,39,40,0.395,5639.00,28393.00,no,1775065225
2026-04-01,KXMLBGAME-26APR011410BOSHOU-HOU,KXMLBGAME-26APR011410BOSHOU,Houston,Houston,42,43,0.425,8755.00,54516.00,yes,1775064300
2026-04-01,KXMLBGAME-26APR011340TBMIL-TB,KXMLBGAME-26APR011340TBMIL,Tampa Bay,Milwaukee,43,44,0.435,7467.00,31919.00,no,1775063438
2026-04-01,KXMLBGAME-26APR011310CWSMIA-MIA,KXMLBGAME-26APR011310CWSMIA,Miami,Miami,58,59,0.585,15581.00,94929.00,yes,1775059258
2026-04-01,KXMLBGAME-26APR011305WSHPHI-WSH,KXMLBGAME-26APR011305WSHPHI,Washington,Philadelphia,28,29,0.285,27951.00,54385.00,no,1775062840
2026-04-01,KXMLBGAME-26APR011315NYMSTL-STL,KXMLBGAME-26APR011315NYMSTL,St. Louis,St. Louis,38,39,0.385,5776.00,38636.00,yes,1775066685
2026-04-01,KXMLBGAME-26APR011307COLTOR-TOR,KXMLBGAME-26APR011307COLTOR,Toronto,Colorado,72,73,0.725,22503.00,73912.00,no,1775062507
2026-04-01,KXMLBGAME-26APR011240PITCIN-PIT,KXMLBGAME-26APR011240PITCIN,Pittsburgh,Pittsburgh,57,58,0.575,43459.00,162592.00,yes,1775059260
2026-04-01,KXMLBGAME-26APR011235TEXBAL-TEX,KXMLBGAME-26APR011235TEXBAL,Texas,Baltimore,47,48,0.475,22153.00,124239.00,no,1775058648
2026-04-01,KXMLBGAME-26APR011215ATHATL-ATL,KXMLBGAME-26APR011215ATHATL,Atlanta,Atlanta,67,68,0.675,128428.00,256057.00,yes,1775056869
2026-04-01,KXMLBGAME-26MAR312210CLELAD-LAD,KXMLBGAME-26MAR312210CLELAD,Los Angeles D,Los Angeles D,71,72,0.715,17885.00,119173.00,yes,1775007592
2026-04-01,KXMLBGAME-26MAR312140DETAZ-DET,KXMLBGAME-26MAR312140DETAZ,Detroit,Arizona,48,49,0.485,4606.00,47595.00,no,1775004604
2026-04-01,KXMLBGAME-26MAR312140NYYSEA-SEA,KXMLBGAME-26MAR312140NYYSEA,Seattle,New York Y,48,50,0.49,15557.00,118026.00,no,1775004285
2026-04-01,KXMLBGAME-26MAR312140SFSD-SF,KXMLBGAME-26MAR312140SFSD,San Francisco,San Francisco,55,56,0.555,13245.00,91995.00,yes,1775005814
2026-04-02,KXMLBGAME-26APR021410MINKC-MIN,KXMLBGAME-26APR021410MINKC,Minnesota,Minnesota,41,42,0.415,117944.00,373087.00,yes,1775151610
2026-04-03,KXMLBGAME-26APR031610CHCCLE-CLE,KXMLBGAME-26APR031610CHCCLE,Cleveland,Cleveland,48,49,0.485,10550.00,51914.00,yes,1775244294
