game_pk,date,team,pitcher_id,pitcher_name,is_starter,outs,k,bb,hbp,hr,r,er
746554,20240511,COL,663372,Ryan Feltner,1,18,4,2,0,0,2,2
746554,20240511,COL,656234,Jake Bird,0,2,0,1,0,1,1,1
746554,20240511,COL,641755,Tyler Kinley,0,4,1,0,0,0,0,0
746554,20240511,COL,683232,Nick Mears,0,3,2,0,0,0,0,0
746554,20240511,TEX,571760,Andrew Heaney,1,15,8,0,0,1,2,2
746554,20240511,TEX,600917,José Leclerc,0,5,4,1,0,0,1,1
746554,20240511,TEX,502085,David Robertson,0,0,0,1,1,0,4,4
746554,20240511,TEX,668390,Cole Winn,0,4,1,0,0,0,1,1
745422,20240511,SDN,663362,Matt Waldron,1,16,6,2,0,1,2,2
745422,20240511,SDN,670970,Adrian Morejon,0,1,0,2,0,0,2,2
745422,20240511,SDN,660853,Enyel De Los Santos,0,1,1,0,0,1,1,1
745422,20240511,SDN,666745,Jhony Brito,0,6,2,2,0,0,0,0
745422,20240511,SDN,663568,Stephen Kolek,0,3,1,0,0,0,0,0
745422,20240511,LAN,572020,James Paxton,1,18,4,0,0,0,0,0
745422,20240511,LAN,681402,Gus Varland,0,3,1,0,0,0,0,0
745422,20240511,LAN,642232,Ryan Yarbrough,0,3,0,0,0,0,0,0
745422,20240511,LAN,656420,J.P. Feyereisen,0,3,1,0,1,0,0,0
746232,20240511,ANA,542881,Tyler Anderson,1,20,4,1,0,0,3,3
746232,20240511,ANA,643256,Adam Cimber,0,1,0,0,0,0,0,0
746232,20240511,ANA,519326,Hunter Strickland,0,3,1,0,0,0,0,0
746232,20240511,ANA,608334,Carson Fulmer,0,3,0,0,0,0,0,0
746232,20240511,KCA,666142,Cole Ragans,1,19,3,1,0,1,7,7
746232,20240511,KCA,623433,Nick Anderson,0,2,0,1,0,0,2,2
746232,20240511,KCA,669422,Matt Sauer,0,3,1,1,0,0,0,0
745262,20240511,SEA,682243,Bryce Miller,1,18,9,2,0,0,2,2
745262,20240511,SEA,592773,Ryne Stanek,0,3,0,0,0,0,1,1
745262,20240511,SEA,642100,Gabe Speier,0,3,2,2,0,0,2,2
745262,20240511,SEA,660825,Eduard Bazardo,0,3,1,1,0,1,3,3
745262,20240511,ATH,683155,Joey Estes,1,15,5,0,0,1,1,1
745262,20240511,ATH,687765,Mitch Spence,0,3,0,0,0,0,0,0
745262,20240511,ATH,613534,Austin Adams,0,3,1,0,0,0,0,0
745262,20240511,ATH,668674,Lucas Erceg,0,3,0,0,0,0,0,0
745262,20240511,ATH,547184,Michael Kelly,0,3,1,0,0,0,0,0
747042,20240512,BAL,665152,Dean Kremer,1,17,10,4,0,1,6,3
747042,20240512,BAL,672335,Cionel Pérez,0,1,1,1,0,0,3,3
747042,20240512,BAL,544150,Albert Suárez,0,9,3,0,0,0,0,0
747042,20240512,ARI,668678,Zac Gallen,1,18,4,2,0,1,2,2
747042,20240512,ARI,621199,Matt Bowman,0,6,1,1,0,0,0,0
747042,20240512,ARI,679885,Justin Martinez,0,3,0,1,0,0,0,0
746965,20240512,BOS,678394,Brayan Bello,1,15,1,2,0,1,2,2
746965,20240512,BOS,592155,Cam Booser,0,3,1,0,0,0,0,0
746965,20240512,BOS,677161,Zack Kelly,0,3,0,2,1,0,0,0
746965,20240512,BOS,455119,Chris Martin,0,3,1,0,0,0,0,0
746965,20240512,BOS,445276,Kenley Jansen,0,3,0,0,0,0,0,0
746965,20240512,WAS,669022,MacKenzie Gore,1,18,9,2,0,0,3,2
746965,20240512,WAS,571882,Derek Law,0,3,2,0,0,0,0,0
746965,20240512,WAS,571670,Dylan Floro,0,3,0,0,0,0,0,0
745499,20240512,PIT,663559,Bailey Falter,1,18,1,2,0,1,2,2
745499,20240512,PIT,682847,Luis Ortiz,0,6,1,1,1,0,0,0
745499,20240512,PIT,670280,David Bednar,0,3,1,1,0,0,0,0
745499,20240512,PIT,547973,Aroldis Chapman,0,2,0,2,0,1,3,1
745499,20240512,PIT,693312,Kyle Nicolas,0,1,0,0,0,0,0,0
745499,20240512,CHN,543294,Kyle Hendricks,1,15,5,4,0,1,1,1
745499,20240512,CHN,663992,Richard Lovelady,0,1,0,0,0,0,1,1
745499,20240512,CHN,605155,Colten Brewer,0,3,2,1,0,0,0,0
745499,20240512,CHN,643410,Mark Leiter Jr.,0,5,2,0,0,0,0,0
745499,20240512,CHN,593576,Héctor Neris,0,3,1,1,0,0,0,0
745499,20240512,CHN,640470,Adbert Alzolay,0,3,0,1,0,1,2,1
744941,20240512,TOR,666201,Alek Manoah,1,21,6,1,0,1,3,0
744941,20240512,TOR,657024,Erik Swanson,0,3,1,1,0,0,2,2
744941,20240512,TOR,663878,Nate Pearson,0,3,2,0,0,0,0,0
744941,20240512,MIN,641927,Bailey Ober,1,19,10,0,0,0,0,0
744941,20240512,MIN,663485,Cole Sands,0,0,0,1,1,0,1,1
744941,20240512,MIN,681892,Kody Funderburk,0,5,1,0,0,0,0,0
744941,20240512,MIN,661395,Jhoan Duran,0,3,0,0,1,0,0,0
746476,20240512,DET,656427,Jack Flaherty,1,20,7,0,0,1,3,3
746476,20240512,DET,666214,Joey Wentz,0,0,0,1,0,0,1,1
746476,20240512,DET,656638,Alex Lange,0,2,0,2,0,0,4,4
746476,20240512,DET,676684,Will Vest,0,5,0,0,0,0,1,1
746476,20240512,HOU,434378,Justin Verlander,1,21,8,2,1,0,0,0
746476,20240512,HOU,661527,Seth Martinez,0,6,2,1,0,1,3,3
746068,20240512,MIA,666129,Braxton Garrett,1,16,8,2,0,1,5,5
746068,20240512,MIA,677053,Andrew Nardi,0,2,1,0,0,0,1,1
746068,20240512,MIA,676534,Calvin Faucher,0,3,0,0,0,0,0,0
746068,20240512,MIA,656945,Tanner Scott,0,6,1,2,0,0,0,0
746068,20240512,MIA,669622,Anthony Bender,0,3,1,2,0,0,0,0
746068,20240512,PHI,554430,Zack Wheeler,1,12,2,3,1,1,6,6
746068,20240512,PHI,689147,Orion Kerkering,0,3,1,0,0,0,0,0
746068,20240512,PHI,605513,Spencer Turnbull,0,3,2,0,1,0,0,0
746068,20240512,PHI,621237,José Alvarado,0,3,0,0,0,0,0,0
746068,20240512,PHI,621381,Matt Strahm,0,3,3,0,0,0,0,0
746068,20240512,PHI,656546,Jeff Hoffman,0,3,1,1,0,0,0,0
746068,20240512,PHI,642397,Gregory Soto,0,0,0,1,0,0,1,0
745092,20240512,TBA,641302,Tyler Alexander,1,21,3,2,0,3,6,6
745092,20240512,TBA,542888,Shawn Armstrong,0,2,1,0,0,1,3,3
745092,20240512,TBA,541640,Erasmo Ramírez,0,4,0,1,1,1,1,1
745092,20240512,NYA,661563,Luis Gil,1,18,3,2,0,0,0,0
745092,20240512,NYA,657571,Caleb Ferguson,0,1,1,1,0,1,4,4
745092,20240512,NYA,595897,Nick Burdi,0,0,0,2,1,0,1,1
745092,20240512,NYA,596133,Luke Weaver,0,5,2,0,1,0,0,0
745092,20240512,NYA,641656,Ian Hamilton,0,3,2,0,0,1,1,1
746798,20240512,CHA,647336,Michael Soroka,1,16,4,1,0,2,5,4
746798,20240512,CHA,657612,Tim Hill,0,1,0,2,0,0,2,0
746798,20240512,CHA,641745,Brad Keller,0,10,3,1,0,0,0,0
746798,20240512,CLE,671106,Logan Allen,1,18,3,1,1,0,0,0
746798,20240512,CLE,680704,Nick Sandlin,0,3,1,1,0,0,0,0
746798,20240512,CLE,683769,Hunter Gaddis,0,3,0,1,0,0,0,0
746798,20240512,CLE,656529,Sam Hentges,0,3,1,0,0,0,0,0
745990,20240512,MIL,669060,Bryse Wilson,1,12,1,5,0,1,2,2
745990,20240512,MIL,657649,Jared Koenig,0,6,2,0,0,0,1,1
745990,20240512,MIL,665625,Elvis Peguero,0,3,1,0,0,0,1,1
745990,20240512,MIL,571948,Hoby Milner,0,3,1,0,0,0,0,0
745990,20240512,MIL,600986,Thyago Vieira,0,3,0,2,0,0,0,0
745990,20240512,SLN,571945,Miles Mikolas,1,18,3,3,0,0,3,3
745990,20240512,SLN,668941,JoJo Romero,0,4,2,0,0,0,0,0
745990,20240512,SLN,552640,Andrew Kittredge,0,2,1,0,0,0,0,0
745990,20240512,SLN,664854,Ryan Helsley,0,3,2,0,0,0,0,0
746555,20240512,COL,621389,Ty Blach,1,15,2,0,0,0,1,1
746555,20240512,COL,680767,Victor Vodnik,0,6,1,1,0,0,0,0
746555,20240512,COL,641755,Tyler Kinley,0,3,0,1,0,0,0,0
746555,20240512,COL,656222,Jalen Beeks,0,3,0,0,0,0,0,0
746555,20240512,TEX,570632,José Ureña,1,20,3,1,0,1,2,2
746555,20240512,TEX,656641,Jacob Latz,0,1,0,1,0,0,1,1
746555,20240512,TEX,642546,Jonathan Hernández,0,3,1,3,0,0,0,0
745345,20240512,SFN,690986,Kyle Harrison,1,15,5,5,1,0,3,3
745345,20240512,SFN,663546,Sean Hjelle,0,5,1,0,0,0,1,1
745345,20240512,SFN,676254,Ryan Walker,0,3,1,0,0,1,1,1
745345,20240512,SFN,666808,Camilo Doval,0,4,2,1,0,0,0,0
745345,20240512,SFN,592426,Luke Jackson,0,3,2,1,0,0,0,0
745345,20240512,CIN,593423,Frankie Montas,1,14,3,1,2,1,5,4
745345,20240512,CIN,607259,Nick Martinez,0,4,1,0,0,0,0,0
745345,20240512,CIN,458677,Justin Wilson,0,3,1,0,0,0,0,0
745345,20240512,CIN,518585,Fernando Cruz,0,3,2,0,0,0,0,0
745345,20240512,CIN,664747,Alexis Díaz,0,3,0,1,0,0,0,0
745345,20240512,CIN,641941,Emilio Pagán,0,2,1,1,0,0,1,0
745345,20240512,CIN,608371,Lucas Sims,0,0,0,0,0,0,0,0
746234,20240512,ANA,663776,Patrick Sandoval,1,18,3,0,0,0,4,4
746234,20240512,ANA,519326,Hunter Strickland,0,3,2,0,0,0,0,0
746234,20240512,ANA,607237,Amir Garrett,0,3,2,0,0,0,0,0
746234,20240512,ANA,608334,Carson Fulmer,0,3,1,0,0,0,0,0
746234,20240512,KCA,607625,Seth Lugo,1,24,12,0,0,0,1,1
746234,20240512,KCA,663704,James McArthur,0,3,0,0,0,1,1,1
745419,20240512,SDN,506433,Yu Darvish,1,21,7,1,0,0,0,0
745419,20240512,SDN,593974,Wandy Peralta,0,3,1,0,0,0,0,0
745419,20240512,SDN,663158,Robert Suarez,0,3,1,0,0,0,0,0
745419,20240512,LAN,621111,Walker Buehler,1,10,2,2,1,2,3,3
745419,20240512,LAN,642232,Ryan Yarbrough,0,2,0,0,1,0,0,0
745419,20240512,LAN,681402,Gus Varland,0,3,1,0,0,1,1,1
745419,20240512,LAN,681911,Alex Vesia,0,3,0,0,0,0,0,0
745419,20240512,LAN,622503,Nabil Crismatt,0,6,2,0,0,0,0,0
745255,20240512,SEA,622491,Luis Castillo,1,18,8,0,0,2,2,2
745255,20240512,SEA,608723,Austin Voth,0,3,0,0,0,0,0,0
745255,20240512,SEA,675989,Cody Bolton,0,3,1,1,0,1,2,2
745255,20240512,SEA,662253,Andrés Muñoz,0,3,0,0,0,0,0,0
745255,20240512,ATH,622072,Alex Wood,1,6,1,1,0,1,5,1
745255,20240512,ATH,666205,Kyle Muller,0,12,5,0,0,2,3,3
745255,20240512,ATH,621053,Tyler Ferguson,0,3,1,2,0,0,0,0
745255,20240512,ATH,519008,T.J. McFarland,0,3,0,1,0,0,0,0
745825,20240512,NYN,622663,Luis Severino,1,15,4,3,1,1,2,2
745825,20240512,NYN,657585,Reed Garrett,0,6,3,1,0,0,0,0
745825,20240512,NYN,493603,Adam Ottavino,0,1,0,1,0,0,1,1
745825,20240512,NYN,518617,Jake Diekman,0,2,0,1,0,0,0,0
745825,20240512,NYN,621242,Edwin Díaz,0,3,1,0,0,0,0,0
745825,20240512,ATL,693821,Bryce Elder,1,16,6,0,0,0,2,2
745825,20240512,ATL,607481,Aaron Bummer,0,3,2,2,0,0,0,0
745825,20240512,ATL,445926,Jesse Chavez,0,3,0,0,0,0,0,0
745825,20240512,ATL,669276,Dylan Lee,0,2,1,0,0,0,0,0
745825,20240512,ATL,621345,A.J. Minter,0,1,0,0,0,1,2,2
747040,20240513,BAL,669203,Corbin Burnes,1,18,2,2,0,0,1,1
747040,20240513,BAL,518886,Craig Kimbrel,0,3,2,0,0,0,0,0
747040,20240513,BAL,666974,Yennier Cano,0,1,0,2,0,1,1,1
747040,20240513,BAL,543056,Danny Coulombe,0,2,0,0,0,0,0,0
747040,20240513,BAL,657097,Jacob Webb,0,4,0,0,0,0,1,0
747040,20240513,BAL,669211,Keegan Akin,0,2,0,1,0,0,0,0
747040,20240513,TOR,621244,José Berríos,1,21,4,1,0,2,2,2
747040,20240513,TOR,554340,Yimi García,0,3,3,0,0,0,0,0
747040,20240513,TOR,605447,Jordan Romano,0,6,1,1,0,0,0,0
746471,20240513,DET,666159,Matt Manning,1,17,5,1,0,0,3,3
746471,20240513,DET,656412,Alex Faedo,0,7,4,0,0,1,2,2
746471,20240513,DET,671345,Jason Foley,0,3,2,0,0,0,0,0
746471,20240513,MIA,664350,Sixto Sánchez,1,14,2,2,0,0,3,0
746471,20240513,MIA,677053,Andrew Nardi,0,4,1,0,0,0,0,0
746471,20240513,MIA,676534,Calvin Faucher,0,3,1,0,0,0,0,0
746471,20240513,MIA,687424,Anthony Maldonado,0,2,2,0,0,1,3,3
746471,20240513,MIA,640462,A.J. Puk,0,1,0,0,0,0,0,0
746961,20240513,BOS,676710,Kutter Crawford,1,18,6,1,0,0,4,4
746961,20240513,BOS,669711,Greg Weissert,0,6,2,1,0,0,1,1
746961,20240513,BOS,502624,Chase Anderson,0,3,1,0,0,0,0,0
746961,20240513,TBA,621107,Zach Eflin,1,15,2,0,0,1,3,3
746961,20240513,TBA,687330,Kevin Kelly,0,6,0,0,0,0,0,0
746961,20240513,TBA,664076,Garrett Cleavinger,0,3,3,0,0,0,0,0
746961,20240513,TBA,592094,Jason Adam,0,3,3,1,0,0,0,0
745826,20240513,NYN,640455,Sean Manaea,1,18,6,1,0,0,1,1
745826,20240513,NYN,605347,Jorge López,0,1,0,0,0,0,1,1
745826,20240513,NYN,493603,Adam Ottavino,0,5,1,0,0,0,0,0
745826,20240513,NYN,621242,Edwin Díaz,0,3,2,2,1,1,2,2
745826,20240513,NYN,656887,Sean Reid-Foley,0,3,1,1,0,0,1,0
745826,20240513,PHI,650911,Cristopher Sánchez,1,17,5,3,0,0,3,3
745826,20240513,PHI,622554,Seranthony Domínguez,0,2,0,2,0,0,1,1
745826,20240513,PHI,642397,Gregory Soto,0,2,1,0,0,0,0,0
745826,20240513,PHI,614179,José Ruiz,0,3,1,0,0,0,0,0
745826,20240513,PHI,689147,Orion Kerkering,0,3,1,0,0,0,0,0
745826,20240513,PHI,621237,José Alvarado,0,3,0,0,0,0,0,0
747128,20240513,ATL,625643,Reynaldo López,1,15,4,2,0,0,0,0
747128,20240513,ATL,678061,Ray Kerr,0,6,3,0,0,0,0,0
747128,20240513,ATL,669276,Dylan Lee,0,3,1,0,0,0,0,0
747128,20240513,ATL,621345,A.J. Minter,0,3,0,1,0,0,0,0
747128,20240513,CHN,684007,Shota Imanaga,1,15,8,3,0,0,0,0
747128,20240513,CHN,669713,Hayden Wesneski,0,9,2,1,0,0,2,2
745991,20240513,MIL,607067,Colin Rea,1,18,5,1,0,1,3,3
745991,20240513,MIL,600986,Thyago Vieira,0,1,0,0,0,0,2,2
745991,20240513,MIL,669952,Mitch White,0,5,1,1,0,1,2,2
745991,20240513,MIL,606303,Joel Payamps,0,3,2,1,0,1,1,1
745991,20240513,PIT,656605,Mitch Keller,1,18,7,0,0,0,0,0
745991,20240513,PIT,676596,Josh Fleming,0,3,1,1,0,1,6,5
745991,20240513,PIT,676702,Hunter Stratton,0,3,2,1,0,0,0,0
745991,20240513,PIT,670280,David Bednar,0,3,1,0,0,0,0,0
745019,20240513,TEX,547179,Michael Lorenzen,1,21,4,4,0,0,0,0
745019,20240513,TEX,600917,José Leclerc,0,1,1,1,0,0,3,3
745019,20240513,TEX,656641,Jacob Latz,0,2,0,2,0,0,1,1
745019,20240513,TEX,669391,Owen White,0,3,0,1,0,0,3,3
745019,20240513,CLE,676440,Tanner Bibee,1,16,4,2,0,0,0,0
745019,20240513,CLE,680704,Nick Sandlin,0,2,1,0,0,0,0,0
745019,20240513,CLE,683769,Hunter Gaddis,0,3,1,0,0,0,0,0
745019,20240513,CLE,682120,Tim Herrin,0,3,2,0,0,0,0,0
745019,20240513,CLE,661403,Emmanuel Clase,0,3,2,0,0,0,0,0
746393,20240513,HOU,681293,Spencer Arrighetti,1,15,5,2,0,0,2,2
746393,20240513,HOU,606160,Rafael Montero,0,3,1,0,0,0,0,0
746393,20240513,HOU,650556,Bryan Abreu,0,3,2,1,0,0,0,0
746393,20240513,HOU,519151,Ryan Pressly,0,3,1,0,0,0,0,0
746393,20240513,HOU,605463,Tayler Scott,0,3,3,0,0,0,0,0
746393,20240513,ATH,548389,Ross Stripling,1,15,1,2,1,1,3,2
746393,20240513,ATH,519008,T.J. McFarland,0,3,1,0,0,0,0,0
746393,20240513,ATH,687765,Mitch Spence,0,2,1,1,0,1,2,2
746393,20240513,ATH,687922,Easton Lucas,0,4,0,1,0,0,4,3
746233,20240513,ANA,667755,José Soriano,1,16,6,3,0,0,0,0
746233,20240513,ANA,643256,Adam Cimber,0,2,0,0,0,1,3,3
746233,20240513,ANA,519043,Matt Moore,0,1,0,1,0,0,4,4
746233,20240513,ANA,472610,Luis García,0,2,1,2,1,0,1,1
746233,20240513,ANA,660761,José Suarez,0,6,2,2,0,0,2,0
746233,20240513,SLN,669461,Matthew Liberatore,1,10,1,2,0,1,4,4
746233,20240513,SLN,681517,Kyle Leahy,0,8,3,0,0,0,0,0
746233,20240513,SLN,667463,John King,0,5,0,0,0,0,0,0
746233,20240513,SLN,681676,Ryan Fernandez,0,0,0,1,0,0,1,1
746233,20240513,SLN,552640,Andrew Kittredge,0,1,1,0,0,0,0,0
746233,20240513,SLN,687798,Nick Robertson,0,3,0,1,0,0,0,0
747204,20240513,ARI,656756,Jordan Montgomery,1,16,7,3,0,0,3,3
747204,20240513,ARI,657044,Ryan Thompson,0,2,0,0,0,0,0,0
747204,20240513,ARI,573009,Joe Mantiply,0,3,1,1,0,0,0,0
747204,20240513,ARI,656464,Kevin Ginkel,0,3,1,1,0,0,2,2
747204,20240513,ARI,679885,Justin Martinez,0,3,2,0,0,0,0,0
747204,20240513,CIN,668933,Graham Ashcraft,1,12,3,3,0,2,3,3
747204,20240513,CIN,641941,Emilio Pagán,0,3,3,0,0,0,0,0
747204,20240513,CIN,608718,Brent Suter,0,3,0,0,0,0,0,0
747204,20240513,CIN,518585,Fernando Cruz,0,3,2,3,0,0,1,1
747204,20240513,CIN,458677,Justin Wilson,0,2,2,0,1,0,0,0
747204,20240513,CIN,608371,Lucas Sims,0,1,0,0,0,0,0,0
747204,20240513,CIN,664747,Alexis Díaz,0,1,0,2,1,0,2,2
745420,20240513,SDN,681190,Randy Vásquez,1,11,0,1,0,0,5,5
745420,20240513,SDN,670970,Adrian Morejon,0,10,3,0,0,0,0,0
745420,20240513,SDN,669093,Jeremiah Estrada,0,3,2,0,0,0,0,0
745420,20240513,SDN,673513,Yuki Matsui,0,3,1,0,0,0,0,0
745420,20240513,COL,641712,Dakota Hudson,1,17,3,3,0,2,3,3
745420,20240513,COL,656234,Jake Bird,0,1,0,2,0,1,1,1
745420,20240513,COL,664875,Justin Lawrence,0,6,1,3,0,0,0,0
745420,20240513,COL,656222,Jalen Beeks,0,3,0,3,0,0,0,0
745256,20240513,SEA,669923,George Kirby,1,21,6,0,2,0,0,0
745256,20240513,SEA,592773,Ryne Stanek,0,2,1,0,0,0,2,2
745256,20240513,SEA,662253,Andrés Muñoz,0,4,3,0,0,0,0,0
745256,20240513,KCA,663903,Brady Singer,1,15,6,1,0,1,4,4
745256,20240513,KCA,608648,Tyler Duffey,0,3,1,0,0,0,0,0
745256,20240513,KCA,672582,Angel Zerpa,0,3,2,0,0,0,0,0
745256,20240513,KCA,608717,Chris Stratton,0,3,1,0,0,1,2,2
745343,20240513,SFN,663855,Jordan Hicks,1,15,4,0,0,1,2,2
745343,20240513,SFN,592426,Luke Jackson,0,3,2,1,0,0,1,1
745343,20240513,SFN,669062,Erik Miller,0,3,2,0,0,1,1,1
745343,20240513,SFN,643511,Tyler Rogers,0,3,1,0,0,0,0,0
745343,20240513,SFN,666808,Camilo Doval,0,3,2,0,0,0,0,0
745343,20240513,SFN,573124,Taylor Rogers,0,3,2,1,0,0,2,1
745343,20240513,LAN,808967,Yoshinobu Yamamoto,1,17,6,2,0,1,4,4
745343,20240513,LAN,681911,Alex Vesia,0,1,1,0,0,0,0,0
745343,20240513,LAN,675627,Michael Grove,0,3,2,0,0,0,0,0
745343,20240513,LAN,543339,Daniel Hudson,0,3,2,0,0,0,0,0
745343,20240513,LAN,595014,Blake Treinen,0,3,1,1,0,0,0,0
745343,20240513,LAN,656420,J.P. Feyereisen,0,3,1,1,0,0,0,0
746799,20240514,CHA,607200,Erick Fedde,1,21,6,0,0,0,0,0
746799,20240514,CHA,673929,Jordan Leasure,0,3,1,1,0,0,0,0
746799,20240514,CHA,656629,Michael Kopech,0,3,1,2,0,0,0,0
746799,20240514,WAS,680730,Mitchell Parker,1,15,3,2,0,1,3,3
746799,20240514,WAS,607179,Jordan Weems,0,3,0,0,0,0,0,0
746799,20240514,WAS,606930,Jacob Barnes,0,3,1,1,0,0,0,0
746799,20240514,WAS,671131,Jackson Rutledge,0,3,1,0,0,1,1,1
745821,20240514,NYN,676130,José Buttó,1,15,4,4,1,0,2,2
745821,20240514,NYN,670990,Yohan Ramírez,0,3,2,0,0,0,0,0
745821,20240514,NYN,518617,Jake Diekman,0,2,0,3,0,0,0,0
745821,20240514,NYN,605347,Jorge López,0,4,1,1,0,0,0,0
745821,20240514,NYN,656887,Sean Reid-Foley,0,3,0,0,0,0,2,2
745821,20240514,PHI,605400,Aaron Nola,1,27,8,0,0,0,0,0
746796,20240514,CHA,623167,Chris Flexen,1,14,5,1,0,0,3,3
746796,20240514,CHA,657612,Tim Hill,0,1,0,0,0,0,0,0
746796,20240514,CHA,605121,Justin Anderson,0,3,2,1,0,0,0,0
746796,20240514,CHA,605154,John Brebbia,0,4,2,1,0,0,3,3
746796,20240514,CHA,621051,Steven Wilson,0,5,2,1,0,0,0,0
746796,20240514,WAS,592866,Trevor Williams,1,15,2,1,0,1,3,1
746796,20240514,WAS,676395,Robert Garcia,0,3,0,1,0,0,0,0
746796,20240514,WAS,571882,Derek Law,0,3,0,0,0,0,0,0
746796,20240514,WAS,640451,Hunter Harvey,0,3,1,0,0,0,0,0
746796,20240514,WAS,640448,Kyle Finnegan,0,3,1,0,0,0,0,0
746799,20240514,CHA,607200,Erick Fedde,1,21,6,0,0,0,0,0
746799,20240514,CHA,673929,Jordan Leasure,0,3,1,1,0,0,0,0
746799,20240514,CHA,656629,Michael Kopech,0,3,1,2,0,0,0,0
746799,20240514,WAS,680730,Mitchell Parker,1,15,3,2,0,1,3,3
746799,20240514,WAS,607179,Jordan Weems,0,3,0,0,0,0,0,0
746799,20240514,WAS,606930,Jacob Barnes,0,3,1,1,0,0,0,0
746799,20240514,WAS,671131,Jackson Rutledge,0,3,1,0,0,1,1,1
746473,20240514,DET,681857,Reese Olson,1,24,6,0,0,0,0,0
746473,20240514,DET,671345,Jason Foley,0,3,1,0,0,0,0,0
746473,20240514,DET,656638,Alex Lange,0,3,1,0,0,0,1,0
746473,20240514,MIA,677960,Ryan Weathers,1,24,4,0,0,0,0,0
746473,20240514,MIA,656945,Tanner Scott,0,3,2,1,0,0,0,0
746473,20240514,MIA,640462,A.J. Puk,0,3,0,0,0,0,0,0
746962,20240514,BOS,601713,Nick Pivetta,1,17,8,0,0,2,2,2
746962,20240514,BOS,686580,Justin Slaten,0,4,2,0,0,0,1,1
746962,20240514,BOS,455119,Chris Martin,0,3,2,0,0,0,0,0
746962,20240514,BOS,445276,Kenley Jansen,0,3,0,0,0,0,0,0
746962,20240514,BOS,677161,Zack Kelly,0,6,2,1,0,0,1,0
746962,20240514,BOS,657514,Brennan Bernardino,0,3,1,1,0,0,0,0
746962,20240514,TBA,650644,Aaron Civale,1,15,6,0,0,1,3,3
746962,20240514,TBA,542888,Shawn Armstrong,0,3,3,0,0,0,0,0
746962,20240514,TBA,664208,Phil Maton,0,3,1,0,1,0,0,0
746962,20240514,TBA,664076,Garrett Cleavinger,0,3,2,0,0,0,0,0
746962,20240514,TBA,664126,Pete Fairbanks,0,3,2,0,0,0,0,0
746962,20240514,TBA,592094,Jason Adam,0,3,0,0,0,0,0,0
746962,20240514,TBA,655889,Manuel Rodríguez,0,3,0,2,1,0,2,0
747124,20240514,ATL,519242,Chris Sale,1,21,9,0,2,0,0,0
747124,20240514,ATL,607481,Aaron Bummer,0,3,1,0,0,0,0,0
747124,20240514,ATL,623451,Jackson Stephens,0,3,1,0,0,0,0,0
747124,20240514,CHN,592791,Jameson Taillon,1,12,2,3,0,2,7,2
747124,20240514,CHN,621016,Jose Cuas,0,6,1,1,0,0,0,0
747124,20240514,CHN,668338,Tyson Miller,0,6,1,0,0,0,0,0
745909,20240514,MIN,663978,Chris Paddack,1,15,4,2,0,1,5,5
745909,20240514,MIN,543351,Jay Jackson,0,6,1,0,0,0,0,0
745909,20240514,MIN,595345,Steven Okert,0,3,0,1,0,0,0,0
745909,20240514,MIN,622251,Josh Staumont,0,3,1,0,0,0,0,0
745909,20240514,NYA,607074,Carlos Rodón,1,18,6,0,0,1,1,1
745909,20240514,NYA,641656,Ian Hamilton,0,6,2,0,0,0,0,0
745909,20240514,NYA,605280,Clay Holmes,0,3,0,0,0,0,0,0
745989,20240514,MIL,605452,Joe Ross,1,15,6,1,0,1,2,2
745989,20240514,MIL,663542,Bryan Hudson,0,6,3,0,0,0,0,0
745989,20240514,MIL,665625,Elvis Peguero,0,3,2,0,0,0,0,0
745989,20240514,MIL,656730,Trevor Megill,0,3,2,0,0,1,1,1
745989,20240514,PIT,682990,Quinn Priester,1,18,5,2,0,1,4,4
745989,20240514,PIT,693312,Kyle Nicolas,0,6,4,0,0,0,0,0
745014,20240514,TEX,683004,Jack Leiter,1,5,1,3,2,1,6,6
745014,20240514,TEX,642546,Jonathan Hernández,0,7,2,1,0,0,0,0
745014,20240514,TEX,666720,Yerry Rodríguez,0,12,0,0,1,0,0,0
745014,20240514,TEX,489446,Kirby Yates,0,1,0,1,0,0,1,1
745014,20240514,TEX,681982,Grant Anderson,0,2,0,1,1,0,0,0
745014,20240514,CLE,594902,Ben Lively,1,15,5,3,0,3,3,3
745014,20240514,CLE,671922,Cade Smith,0,6,3,0,0,0,0,0
745014,20240514,CLE,605130,Scott Barlow,0,3,2,1,0,0,1,1
745014,20240514,CLE,661403,Emmanuel Clase,0,3,0,1,0,0,0,0
746396,20240514,HOU,669854,Ronel Blanco,1,9,4,1,0,0,0,0
746396,20240514,HOU,605463,Tayler Scott,0,6,3,0,0,0,0,0
746396,20240514,HOU,606160,Rafael Montero,0,3,3,0,1,0,0,0
746396,20240514,HOU,650556,Bryan Abreu,0,3,0,0,0,0,0,0
746396,20240514,HOU,519151,Ryan Pressly,0,3,1,0,0,0,1,1
746396,20240514,HOU,623352,Josh Hader,0,6,3,1,0,0,0,0
746396,20240514,ATH,676664,JP Sears,1,15,2,1,0,1,1,1
746396,20240514,ATH,613534,Austin Adams,0,3,2,0,0,0,0,0
746396,20240514,ATH,668674,Lucas Erceg,0,3,2,0,0,0,0,0
746396,20240514,ATH,695243,Mason Miller,0,6,5,1,0,0,0,0
746396,20240514,ATH,547184,Michael Kelly,0,1,0,0,0,0,1,0
